vehicle_id,vehicle_model,engine_temperature,speed,latitude,longitude,battery_efficiency,timestamp
VH_03327,Tesla Model 3,84.3,98.6,84.039574,-50.648327,80.3,2024-11-05 07:45:18
VH_03328,Chevrolet Bolt,105.3,151.7,52.669174,-177.881123,73.7,2024-11-14 07:19:56
VH_03329,Ford F-150,116.5,160.2,48.362279,-88.857866,92.4,2024-11-20 18:16:14
VH_03330,Chevrolet Bolt,112.6,126.3,34.522547,-0.157258,73.1,2024-11-02 20:26:15
VH_03331,Mercedes EQS,93.1,42.5,-13.526623,-62.754018,78.4,2024-11-18 02:34:19
VH_03332,Tesla Model 3,84.2,106.3,56.079906,86.472872,94.9,2024-11-25 08:17:32
VH_03333,Tesla Model 3,109.7,124.6,-7.787965,-57.4271,83.0,2024-11-28 01:32:12
VH_03334,Hyundai Ioniq,97.1,98.3,59.95628,25.739496,71.2,2024-11-13 12:27:55
VH_03335,Chevrolet Bolt,119.0,14.1,-64.246469,42.718595,70.5,2024-11-18 10:21:58
VH_03336,Honda Civic,111.6,117.1,73.38619,-115.509027,95.4,2024-11-26 21:45:07
VH_03337,Mercedes EQS,84.4,70.3,-74.596445,36.20528,80.4,2024-11-03 04:18:28
VH_03338,Tesla Model 3,116.3,174.1,-0.833569,8.797101,88.9,2024-11-06 23:50:40
VH_03339,Toyota Camry,77.6,128.2,70.224661,-64.739238,97.2,2024-11-07 12:59:45
VH_03340,BMW X5,117.7,69.7,19.575056,-19.443462,81.6,2024-11-06 20:55:41
VH_03341,Honda Civic,83.2,138.4,7.225791,-23.260951,93.0,2024-11-15 23:21:37
VH_03342,Tesla Model 3,67.6,145.4,-17.996287,17.420989,97.5,2024-11-21 01:15:17
VH_03343,Chevrolet Bolt,62.8,71.3,-21.873795,122.107371,92.4,2024-11-15 08:06:37
VH_03344,Ford F-150,63.8,65.5,78.256214,162.664385,76.2,2024-11-08 03:52:13
VH_03345,Hyundai Ioniq,76.4,173.0,-28.763501,-57.034407,92.3,2024-11-02 15:26:02
VH_03346,Tesla Model 3,,57.8,60.645133,121.566858,79.3,2024-11-19 22:56:27
VH_03347,Tesla Model 3,87.2,19.4,82.04219,-159.63648,93.2,2024-11-01 09:37:02
VH_03348,Tesla Model 3,114.5,161.5,-30.517569,96.315141,75.7,2024-11-06 18:40:35
VH_03349,Chevrolet Bolt,82.3,74.5,-30.710316,165.844776,88.7,2024-11-14 23:43:29
VH_03350,Honda Civic,74.5,22.8,39.209124,-135.51136,88.1,2024-11-08 03:07:56
VH_03351,Ford F-150,94.7,165.0,70.039062,-98.560515,73.3,2024-11-14 10:55:08
VH_03352,BMW X5,98.4,13.5,65.181527,110.680395,86.1,2024-11-24 13:37:20
VH_03353,Hyundai Ioniq,75.9,163.2,64.461449,65.129013,89.1,2024-11-24 09:14:12
VH_03354,Toyota Camry,92.6,124.1,-35.32736,92.276981,72.9,2024-11-06 13:42:06
VH_03355,BMW X5,91.9,41.1,-50.938064,44.175175,87.0,2024-11-26 02:24:03
VH_03356,Ford F-150,66.5,2.8,-82.32576,65.183885,81.5,2024-11-16 02:01:45
VH_03357,Ford F-150,84.5,178.8,3.477292,41.958739,94.2,2024-11-11 12:52:30
VH_03358,Tesla Model 3,81.7,85.2,85.032678,99.46868,96.1,2024-11-07 04:32:39
VH_03359,Hyundai Ioniq,106.0,54.1,4.082122,11.947128,75.9,2024-11-24 23:32:25
VH_03360,BMW X5,68.9,55.9,44.613364,-133.825853,79.7,2024-11-16 20:54:27
VH_03361,Toyota Camry,113.9,174.6,32.3214,92.601741,86.6,2024-11-17 01:46:52
VH_03362,Ford F-150,75.0,60.6,-48.527768,85.038011,75.6,2024-11-23 21:36:06
VH_03363,Chevrolet Bolt,119.2,79.4,-4.893279,-43.311273,81.4,2024-11-03 03:34:03
VH_03364,Ford F-150,92.4,174.6,-36.138947,74.436929,94.8,2024-11-22 16:29:48
VH_03365,Tesla Model 3,99.9,10.0,-4.925154,-105.26141,90.5,2024-11-11 10:39:56
VH_03366,Chevrolet Bolt,83.4,64.8,-55.875204,-46.289623,92.5,2024-11-07 14:45:33
VH_03367,Chevrolet Bolt,65.7,117.9,-3.462357,-73.607667,97.0,2024-11-04 23:46:09
VH_03368,Chevrolet Bolt,117.3,39.6,24.402662,-136.158768,94.2,2024-11-04 23:05:37
VH_03369,Tesla Model 3,77.2,25.6,51.921663,35.100847,97.9,2024-11-18 02:43:26
VH_03370,Tesla Model 3,78.7,167.7,-51.563962,34.257307,88.4,2024-11-24 05:52:17
VH_03371,BMW X5,67.3,153.2,-49.179304,114.727618,96.6,2024-11-29 04:28:52
VH_03372,Chevrolet Bolt,69.9,77.8,20.74754,-169.74345,70.8,2024-11-03 05:15:13
VH_03373,BMW X5,107.5,54.5,-36.991294,35.911967,84.9,2024-11-27 08:20:07
VH_03374,Toyota Camry,108.8,129.0,22.841801,84.118223,85.7,2024-11-05 11:33:39
VH_03375,Tesla Model 3,88.6,72.6,80.64542,178.551095,94.3,2024-11-07 08:25:56
VH_03376,Ford F-150,94.4,27.6,19.2608,-101.753862,83.1,2024-11-11 15:50:29
VH_03377,Mercedes EQS,89.5,51.9,66.147381,162.928112,76.3,2024-11-06 16:55:35
VH_03378,Ford F-150,71.2,156.8,-32.131258,20.429214,97.9,2024-11-22 07:26:21
VH_03379,Hyundai Ioniq,,81.1,33.437218,173.001761,92.0,2024-11-26 12:05:21
VH_03380,BMW X5,83.8,83.4,-7.230295,80.30055,84.9,2024-11-01 07:25:49
VH_03381,Ford F-150,73.3,69.3,64.733095,173.525396,80.6,2024-11-01 14:35:19
VH_03382,Mercedes EQS,,174.1,-22.02747,78.137505,74.9,2024-11-27 16:21:31
VH_03383,Tesla Model 3,67.2,174.1,51.739861,52.206781,73.8,2024-11-29 04:56:50
VH_03384,Tesla Model 3,72.8,154.2,-15.239141,165.019261,75.0,2024-11-27 23:19:02
VH_03385,BMW X5,105.8,24.1,-42.942959,104.559865,88.0,2024-11-10 14:10:32
VH_03386,Hyundai Ioniq,114.4,129.9,-25.172426,31.042624,95.2,2024-11-28 16:00:18
VH_03387,Chevrolet Bolt,105.6,162.0,-17.840397,167.984043,71.0,2024-11-14 06:15:33
VH_03388,Tesla Model 3,119.3,17.0,-53.570777,55.23546,77.9,2024-11-17 12:11:20
VH_03389,Honda Civic,103.6,104.1,89.939907,-147.033956,99.0,2024-11-16 00:20:43
VH_03390,Ford F-150,107.9,63.3,-62.276356,-85.900219,73.6,2024-11-19 20:58:59
VH_03391,Mercedes EQS,88.1,122.8,-4.708852,74.707428,79.2,2024-11-11 22:45:19
VH_03392,Tesla Model 3,75.1,170.9,-72.927455,68.147073,91.8,2024-11-29 03:01:53
VH_03393,BMW X5,81.7,177.3,9.447276,45.152569,81.2,2024-11-13 12:36:08
VH_03394,BMW X5,97.4,89.9,45.846994,151.702588,76.3,2024-11-20 21:48:59
VH_03395,Tesla Model 3,101.4,60.6,-0.621948,-4.009987,83.8,2024-11-26 05:27:20
VH_03396,Hyundai Ioniq,89.3,102.2,-25.041593,21.239787,72.2,2024-11-15 23:32:35
VH_03397,Tesla Model 3,75.4,107.2,15.268359,-100.778825,94.4,2024-11-27 23:05:07
VH_03398,Tesla Model 3,92.9,98.0,-36.399577,-24.352911,84.7,2024-11-07 07:47:02
VH_03399,Ford F-150,96.5,2.3,56.05402,125.828954,73.4,2024-11-02 08:07:10
VH_03400,Toyota Camry,64.5,40.3,-70.872796,-69.13863,99.0,2024-11-15 22:38:00
VH_03401,Ford F-150,105.0,74.3,-44.799434,42.650852,92.7,2024-11-13 16:43:33
VH_03402,Honda Civic,96.2,15.7,65.521217,8.84681,81.8,2024-11-19 15:56:38
VH_03403,Chevrolet Bolt,114.4,45.0,-7.151529,38.016035,79.4,2024-11-30 06:17:50
VH_03404,Tesla Model 3,65.4,176.6,-3.382635,10.913607,97.7,2024-11-19 12:23:12
VH_03405,Tesla Model 3,116.3,68.6,29.93521,-40.642383,75.4,2024-11-02 18:36:21
VH_03406,Tesla Model 3,83.7,8.1,-57.379421,-110.278239,75.4,2024-11-15 19:59:40
VH_03407,Mercedes EQS,70.4,65.5,53.718955,24.340976,83.2,2024-11-08 16:21:11
VH_03408,Tesla Model 3,114.7,111.7,-5.584959,59.246298,92.6,2024-11-18 16:07:57
VH_03409,Toyota Camry,100.9,111.3,-61.747956,135.51973,84.0,2024-11-06 18:06:53
VH_03410,Tesla Model 3,80.1,122.0,-72.742513,167.422758,90.3,2024-11-10 23:32:37
VH_03411,Tesla Model 3,71.0,150.6,-15.532418,114.176263,87.6,2024-11-25 15:50:07
VH_03412,Tesla Model 3,90.5,123.8,66.147079,67.200173,82.6,2024-11-04 01:12:35
VH_03413,Chevrolet Bolt,105.4,61.7,18.891043,-107.832039,80.4,2024-11-19 08:59:13
VH_03414,Hyundai Ioniq,88.7,149.4,75.677847,32.818172,94.9,2024-11-10 10:39:50
VH_03415,Tesla Model 3,84.6,48.9,-0.68684,-119.442159,76.0,2024-11-24 18:53:38
VH_03416,Honda Civic,89.6,76.4,54.346085,134.821696,87.8,2024-11-13 19:23:35
VH_03417,Hyundai Ioniq,91.1,118.0,-20.295721,42.847378,94.6,2024-11-13 20:50:16
VH_03418,Tesla Model 3,104.7,62.8,61.552673,111.293467,77.2,2024-11-22 12:32:34
VH_03419,Toyota Camry,111.8,116.6,39.0422,-133.304961,70.7,2024-11-18 16:43:31
VH_03420,Toyota Camry,89.7,108.1,-88.999176,80.991016,90.4,2024-11-26 10:45:30
VH_03421,Toyota Camry,78.9,40.9,22.273824,-60.204183,70.8,2024-11-22 09:42:58
VH_03422,Tesla Model 3,81.0,99.7,79.532822,98.22681,84.5,2024-11-01 08:29:42
VH_03423,Tesla Model 3,91.9,35.8,6.062032,152.968629,87.4,2024-11-10 01:19:22
VH_03424,Toyota Camry,67.3,73.3,-21.640525,171.366435,85.7,2024-11-14 10:22:28
VH_03425,Honda Civic,61.8,39.9,-52.374258,168.332516,96.3,2024-11-05 05:46:59
VH_03426,Toyota Camry,103.3,69.5,-58.197976,176.196683,77.7,2024-11-02 10:09:12
VH_03427,Ford F-150,62.8,132.9,-64.592577,-50.052905,76.9,2024-11-26 20:56:48
VH_03428,BMW X5,94.9,37.1,70.353478,152.829098,84.0,2024-11-21 17:32:20
VH_03429,Tesla Model 3,119.0,142.0,72.144987,130.956839,92.4,2024-11-13 00:31:17
VH_03430,Toyota Camry,111.4,24.6,-2.575364,116.004989,87.1,2024-11-24 00:52:32
VH_03431,Tesla Model 3,80.1,26.4,-80.336567,163.773767,87.3,2024-11-04 09:20:28
VH_03432,Hyundai Ioniq,65.3,32.2,-1.938054,-163.828572,94.1,2024-11-06 08:21:47
VH_03433,BMW X5,95.8,20.7,-36.174654,6.389387,87.8,2024-11-23 09:40:03
VH_03434,Tesla Model 3,98.0,36.4,-54.663787,-95.018757,95.0,2024-11-21 17:37:35
VH_03435,Tesla Model 3,75.1,160.1,-9.506301,55.908271,78.1,2024-11-23 23:09:10
VH_03436,Chevrolet Bolt,72.6,61.5,80.250676,148.062517,90.1,2024-11-09 21:42:13
VH_03437,Tesla Model 3,71.1,84.1,40.71585,129.858266,84.1,2024-11-22 00:08:50
VH_03438,Tesla Model 3,63.6,15.3,62.304942,71.855391,90.4,2024-11-06 19:31:08
VH_03439,Tesla Model 3,96.0,43.0,39.380301,152.078588,95.9,2024-11-28 16:04:51
VH_03440,Hyundai Ioniq,71.3,83.1,-24.495206,52.058817,85.6,2024-11-15 10:43:27
VH_03441,BMW X5,66.1,132.6,-52.721746,148.81518,84.9,2024-11-25 07:10:53
VH_03442,Ford F-150,80.1,124.8,50.130261,-175.7852,87.4,2024-11-03 04:16:38
VH_03443,Toyota Camry,105.2,152.1,-24.594266,139.121169,94.6,2024-11-13 23:27:35
VH_03444,Hyundai Ioniq,62.1,81.9,-53.102711,13.6231,89.4,2024-11-22 10:13:49
VH_03445,Tesla Model 3,76.1,174.4,54.995511,-97.92071,85.5,2024-11-18 01:15:29
VH_03446,Tesla Model 3,86.0,155.9,28.788147,68.435972,70.2,2024-11-15 03:06:08
VH_03447,Honda Civic,97.2,86.3,2.533093,41.162083,75.7,2024-11-22 22:15:09
VH_03448,Ford F-150,109.2,44.1,29.379649,-39.61428,99.6,2024-11-12 22:15:59
VH_03449,Ford F-150,65.0,88.6,3.466334,88.600551,85.1,2024-11-13 23:03:15
VH_03450,Honda Civic,119.6,160.0,9.14866,57.236051,97.0,2024-11-29 12:37:52
VH_03451,Mercedes EQS,72.0,33.5,22.61099,-13.97965,96.6,2024-11-22 03:38:36
VH_03452,Hyundai Ioniq,,128.4,-28.389967,-27.602807,88.7,2024-11-03 15:00:49
VH_03453,Tesla Model 3,81.7,37.2,74.174563,-166.404905,73.9,2024-11-30 00:51:22
VH_03454,Tesla Model 3,84.1,35.3,-86.160458,36.142994,96.7,2024-11-12 22:28:47
VH_03455,Tesla Model 3,117.9,63.5,84.429563,172.249742,70.9,2024-11-29 23:50:15
VH_03456,Tesla Model 3,67.0,63.6,54.916963,122.971572,94.1,2024-11-23 11:19:50
VH_03457,Chevrolet Bolt,69.8,21.1,65.948726,46.063972,80.7,2024-11-05 12:50:23
VH_03458,Tesla Model 3,115.3,0.8,-37.402882,-107.827951,89.9,2024-11-26 19:28:31
VH_03459,Mercedes EQS,62.3,179.4,63.77822,155.980922,73.8,2024-11-03 16:37:23
VH_03460,Honda Civic,112.5,140.7,-84.144119,-94.495018,99.0,2024-11-17 19:48:24
VH_03461,Toyota Camry,77.3,80.7,74.739755,-50.790389,92.7,2024-11-24 13:32:51
VH_03462,Chevrolet Bolt,113.1,105.6,4.57834,89.448895,78.1,2024-11-16 23:54:17
VH_03463,Chevrolet Bolt,79.6,94.7,-71.103966,128.887667,86.1,2024-11-24 14:15:13
VH_03464,Chevrolet Bolt,100.7,137.6,66.661161,-22.827316,78.2,2024-11-07 09:12:48
VH_03465,BMW X5,112.1,17.7,-28.20687,133.49618,81.0,2024-11-23 16:08:19
VH_03466,BMW X5,106.4,141.0,29.049009,-151.464313,97.2,2024-11-29 17:26:13
VH_03467,Ford F-150,63.2,92.4,13.533753,82.055098,95.6,2024-11-16 22:32:57
VH_03468,Toyota Camry,75.7,90.3,-20.21749,63.074566,80.2,2024-11-15 06:44:03
VH_03469,Toyota Camry,76.9,133.1,69.259537,124.31043,92.1,2024-11-25 18:41:00
VH_03470,Ford F-150,99.3,51.9,38.132169,-165.214416,97.5,2024-11-02 07:10:48
VH_03471,Tesla Model 3,111.0,107.2,-24.999863,102.187546,88.0,2024-11-11 05:03:08
VH_03472,Tesla Model 3,80.0,91.9,64.584519,2.80426,91.4,2024-11-08 09:43:33
VH_03473,BMW X5,106.6,54.0,48.175049,-17.270643,84.9,2024-11-24 22:34:23
VH_03474,Toyota Camry,94.5,32.4,-38.903068,74.894177,73.8,2024-11-25 23:13:10
VH_03475,Tesla Model 3,111.1,132.6,56.202106,-90.605003,87.9,2024-11-30 21:20:11
VH_03476,Tesla Model 3,89.6,127.9,67.34985,141.37463,88.0,2024-11-14 19:07:36
VH_03477,Toyota Camry,78.6,123.8,-15.110158,142.699748,97.7,2024-11-06 02:56:34
VH_03478,Mercedes EQS,68.0,122.0,-28.634556,-28.161533,95.4,2024-11-06 16:47:45
VH_03479,Tesla Model 3,81.8,39.8,72.294819,154.846518,93.3,2024-11-21 22:03:53
VH_03480,Tesla Model 3,97.4,142.4,-22.391262,-135.387033,74.6,2024-11-08 10:18:30
VH_03481,Hyundai Ioniq,100.8,71.5,-54.478007,-157.408666,78.5,2024-11-18 20:32:21
VH_03482,Chevrolet Bolt,101.6,36.4,-71.420586,146.304738,89.1,2024-11-03 09:35:04
VH_03483,Chevrolet Bolt,77.0,65.6,10.023187,104.510065,80.6,2024-11-17 07:42:54
VH_03484,Tesla Model 3,81.8,78.3,-56.279274,-135.710634,99.8,2024-11-11 10:07:53
VH_03485,Honda Civic,107.7,167.0,-2.942216,169.394317,92.9,2024-11-21 03:13:54
VH_03486,Chevrolet Bolt,93.6,140.8,-25.898153,-177.199741,99.7,2024-11-29 04:21:55
VH_03487,Hyundai Ioniq,90.2,136.6,-80.853281,-107.667705,84.2,2024-11-18 23:43:47
VH_03488,Ford F-150,100.8,100.6,47.872568,-146.343701,91.5,2024-11-23 04:12:02
VH_03489,BMW X5,73.4,100.1,69.690045,100.237098,88.5,2024-11-12 18:36:51
VH_03490,Chevrolet Bolt,100.1,75.6,4.23219,164.039156,96.5,2024-11-25 13:44:38
VH_03491,Chevrolet Bolt,98.8,4.4,-74.160882,-47.320619,93.7,2024-11-27 18:58:21
VH_03492,Mercedes EQS,64.7,19.4,61.419423,-117.643844,74.9,2024-11-14 20:05:25
VH_03493,Chevrolet Bolt,96.7,34.2,32.015854,-94.548807,76.5,2024-11-28 16:52:17
VH_03494,Tesla Model 3,90.0,7.7,73.73647,59.648197,96.7,2024-11-27 09:02:26
VH_03495,Tesla Model 3,86.9,30.5,27.878993,162.74186,86.8,2024-11-30 20:27:17
VH_03496,Tesla Model 3,77.8,171.5,-9.036957,-144.237714,92.7,2024-11-22 23:33:25
VH_03497,Tesla Model 3,74.9,158.8,68.522052,109.578511,92.2,2024-11-27 09:25:49
VH_03498,Ford F-150,90.8,16.7,-37.089688,87.428831,82.1,2024-11-15 04:19:24
VH_03499,BMW X5,68.9,146.9,-34.748266,125.361919,77.7,2024-11-28 03:03:19
VH_03500,Ford F-150,101.1,30.0,-0.917154,115.355146,82.2,2024-11-22 11:22:02
VH_03501,Hyundai Ioniq,99.1,93.3,32.957886,17.879808,83.3,2024-11-15 16:15:59
VH_03502,Toyota Camry,94.0,56.0,4.765414,58.950507,79.2,2024-11-13 11:42:38
VH_03503,Mercedes EQS,96.6,176.9,12.426597,73.12974,77.5,2024-11-16 21:01:30
VH_03504,Chevrolet Bolt,86.2,56.0,-64.048909,41.41801,70.3,2024-11-08 09:47:15
VH_03505,Honda Civic,107.5,105.0,-88.000345,19.986955,87.0,2024-11-19 04:56:35
VH_03506,Chevrolet Bolt,117.3,69.9,-14.706095,178.559887,85.6,2024-11-06 21:49:54
VH_03507,Tesla Model 3,92.3,151.2,13.77693,104.641453,77.3,2024-11-07 14:55:13
VH_03508,Ford F-150,93.6,24.7,72.596864,-98.43969,76.2,2024-11-24 14:11:47
VH_03509,Honda Civic,106.4,9.6,-20.374898,76.427481,76.1,2024-11-21 01:57:53
VH_03510,Ford F-150,78.0,159.0,3.748789,-62.358504,85.0,2024-11-03 11:57:09
VH_03511,Honda Civic,107.2,59.0,-20.69241,108.02986,96.7,2024-11-22 19:32:14
VH_03512,Honda Civic,99.1,119.9,52.344791,-46.137606,94.0,2024-11-25 09:21:24
VH_03513,Toyota Camry,100.6,9.7,-26.538889,-155.842612,92.0,2024-11-20 04:54:22
VH_03514,Chevrolet Bolt,88.7,76.4,25.04657,158.630094,77.9,2024-11-21 02:36:51
VH_03515,Mercedes EQS,69.9,6.6,-16.004367,-88.070381,83.0,2024-11-10 08:43:29
VH_03516,Hyundai Ioniq,108.0,32.0,-78.938685,-125.666806,99.4,2024-11-25 18:18:41
VH_03517,Tesla Model 3,75.0,128.8,65.782597,-130.576305,77.5,2024-11-05 00:29:40
VH_03518,Chevrolet Bolt,65.6,174.8,-27.431737,159.860338,70.7,2024-11-17 12:30:53
VH_03519,BMW X5,97.6,42.4,-33.012208,126.798327,79.6,2024-11-27 09:08:01
VH_03520,Chevrolet Bolt,75.8,33.8,-56.586659,-113.110222,86.9,2024-11-24 02:20:21
VH_03521,Tesla Model 3,84.6,179.1,-56.48998,-3.611338,87.7,2024-11-03 07:28:54
VH_03522,BMW X5,67.7,36.8,-72.75806,-35.203776,97.6,2024-11-25 12:50:29
VH_03523,Tesla Model 3,64.6,148.2,-82.220803,-49.093061,73.8,2024-11-04 22:58:46
VH_03524,Toyota Camry,81.0,162.0,27.776494,120.045107,78.9,2024-11-20 17:31:27
VH_03525,Honda Civic,95.9,60.1,-66.113008,-173.179594,75.4,2024-11-30 22:10:58
VH_03526,Chevrolet Bolt,65.7,20.4,-37.812274,-66.049193,99.4,2024-11-10 09:43:26
VH_03527,Mercedes EQS,116.5,1.1,-2.883599,83.366374,92.3,2024-11-18 18:44:51
VH_03528,Toyota Camry,62.4,13.8,17.160935,-124.868618,96.7,2024-11-07 19:02:04
VH_03529,Toyota Camry,93.0,82.0,-28.9526,156.910489,94.7,2024-11-06 08:25:42
VH_03530,Toyota Camry,86.8,174.0,-62.100436,-77.969334,72.5,2024-11-07 03:06:08
VH_03531,Tesla Model 3,74.9,15.7,-15.521802,-31.955926,81.9,2024-11-03 02:22:23
VH_03532,Toyota Camry,72.1,15.6,-15.512009,-51.910976,85.3,2024-11-21 07:36:39
VH_03533,Ford F-150,75.0,58.7,-29.093021,-28.444898,98.2,2024-11-03 15:04:35
VH_03534,Tesla Model 3,84.3,160.5,44.530152,-128.169576,91.7,2024-11-06 11:20:43
VH_03535,Chevrolet Bolt,,160.1,-25.875598,89.397476,95.3,2024-11-22 04:42:11
VH_03536,Honda Civic,62.5,104.2,-32.542776,164.495703,93.2,2024-11-09 15:11:16
VH_03537,Hyundai Ioniq,91.4,152.9,-8.344802,67.736178,76.1,2024-11-09 17:58:52
VH_03538,Toyota Camry,81.9,143.2,13.38293,-97.330955,90.9,2024-11-12 05:32:17
VH_03539,Ford F-150,,155.7,-40.924198,-78.524607,87.5,2024-11-16 12:26:40
VH_03540,Tesla Model 3,112.3,75.3,-4.845537,-159.816584,83.3,2024-11-15 09:47:49
VH_03541,Chevrolet Bolt,111.6,127.1,-49.103616,-126.753963,75.3,2024-11-13 20:49:30
VH_03542,Tesla Model 3,91.7,60.2,77.193546,-60.869658,73.3,2024-11-02 04:36:09
VH_03543,Hyundai Ioniq,62.1,12.4,49.466702,146.130736,79.7,2024-11-15 19:05:46
VH_03544,BMW X5,62.0,56.9,-81.017355,-100.311275,78.5,2024-11-18 17:17:04
VH_03545,Tesla Model 3,73.5,75.0,47.511532,-177.655252,84.5,2024-11-18 21:06:21
VH_03546,BMW X5,71.6,126.1,-80.471664,27.95001,86.2,2024-11-14 16:19:49
VH_03547,Chevrolet Bolt,106.3,47.4,-8.849302,-18.369607,89.2,2024-11-08 02:56:38
VH_03548,Tesla Model 3,87.7,149.1,44.404364,-21.298992,73.3,2024-11-09 22:18:04
VH_03549,Tesla Model 3,102.0,112.0,9.323884,64.78614,94.1,2024-11-11 07:11:43
VH_03550,Tesla Model 3,97.7,101.8,-5.273869,-18.330912,95.2,2024-11-27 04:04:12
VH_03551,BMW X5,91.8,81.7,18.923422,-45.008733,80.6,2024-11-05 13:58:36
VH_03552,Tesla Model 3,104.4,174.2,49.361523,-93.967282,92.9,2024-11-04 08:36:41
VH_03553,Ford F-150,101.1,129.8,70.646393,32.278294,93.2,2024-11-30 10:42:42
VH_03554,Tesla Model 3,71.4,129.1,-76.745508,31.988884,99.9,2024-11-19 05:49:49
VH_03555,Tesla Model 3,90.0,93.4,38.409793,-87.227999,79.0,2024-11-19 17:22:52
VH_03556,Mercedes EQS,103.0,113.3,77.053755,133.240818,94.8,2024-11-17 05:11:42
VH_03557,Chevrolet Bolt,115.9,66.3,-86.138234,-0.913327,98.2,2024-11-19 13:17:32
VH_03558,Toyota Camry,60.4,47.0,-57.613211,-175.554012,86.1,2024-11-16 13:13:14
VH_03559,Toyota Camry,99.2,129.8,-8.969981,29.148015,94.6,2024-11-20 22:27:54
VH_03560,Chevrolet Bolt,67.7,167.8,23.684392,-42.111004,92.2,2024-11-04 03:33:41
VH_03561,Tesla Model 3,86.2,154.9,-86.405874,-137.685556,99.7,2024-11-11 16:38:40
VH_03562,Tesla Model 3,60.2,116.9,16.122108,123.954099,70.1,2024-11-27 23:29:32
VH_03563,Ford F-150,88.0,8.8,-54.665156,-131.06376,90.7,2024-11-09 03:50:14
VH_03564,Mercedes EQS,80.7,151.9,30.298887,68.513359,83.9,2024-11-24 19:59:43
VH_03565,Chevrolet Bolt,107.1,15.2,30.784424,-12.907481,90.9,2024-11-25 14:08:20
VH_03566,BMW X5,117.5,18.9,-29.54672,53.092637,93.2,2024-11-30 02:55:54
VH_03567,Toyota Camry,78.4,5.1,-1.645722,-107.179075,79.5,2024-11-29 20:47:22
VH_03568,Chevrolet Bolt,101.7,101.3,-69.827657,33.423205,75.0,2024-11-02 19:00:48
VH_03569,Tesla Model 3,109.0,152.0,84.768188,-47.377828,77.2,2024-11-28 14:51:20
VH_03570,BMW X5,99.8,143.5,41.50926,101.67687,88.3,2024-11-18 01:46:01
VH_03571,Chevrolet Bolt,89.8,19.1,-5.944394,-84.353822,94.3,2024-11-26 11:36:03
VH_03572,Honda Civic,88.4,65.4,-68.28342,-132.941628,73.4,2024-11-25 02:37:28
VH_03573,Ford F-150,87.0,176.5,-0.157303,38.596607,81.2,2024-11-30 19:37:00
VH_03574,Toyota Camry,100.0,170.1,27.828964,-69.517823,86.1,2024-11-19 02:23:39
VH_03575,Ford F-150,94.7,84.5,-67.644767,-53.759542,93.2,2024-11-04 21:30:08
VH_03576,Honda Civic,63.7,68.4,-44.248914,50.548331,73.7,2024-11-19 12:30:26
VH_03577,BMW X5,66.7,16.0,-14.358835,30.696527,75.7,2024-11-18 22:34:10
VH_03578,Honda Civic,62.3,112.9,-45.843177,19.840698,86.7,2024-11-02 22:08:37
VH_03579,Toyota Camry,83.6,23.9,53.611627,80.531265,84.3,2024-11-12 06:27:57
VH_03580,BMW X5,110.6,32.0,34.118269,-160.825217,87.9,2024-11-14 10:27:19
VH_03581,Ford F-150,117.4,45.6,0.752546,-139.054904,86.8,2024-11-20 13:47:53
VH_03582,Honda Civic,99.9,35.5,44.281547,-136.000618,76.9,2024-11-09 00:28:28
VH_03583,Chevrolet Bolt,68.2,39.8,-10.710685,-14.367584,82.9,2024-11-01 09:24:28
VH_03584,Toyota Camry,94.1,49.8,39.819797,123.837428,81.2,2024-11-03 16:38:23
VH_03585,Honda Civic,117.9,124.7,-0.909242,-6.294265,95.4,2024-11-04 19:53:56
VH_03586,Tesla Model 3,72.2,164.6,30.477119,-103.794152,89.2,2024-11-11 00:28:06
VH_03587,Toyota Camry,90.2,125.2,-77.632261,-61.046837,80.6,2024-11-29 12:36:57
VH_03588,Tesla Model 3,118.1,28.4,21.40216,5.604924,92.0,2024-11-10 03:08:48
VH_03589,Ford F-150,102.1,67.2,25.857372,177.052076,75.6,2024-11-30 16:48:42
VH_03590,Tesla Model 3,72.0,18.1,6.451358,140.368387,93.7,2024-11-01 05:33:01
VH_03591,Ford F-150,92.2,58.4,-18.04757,93.246133,76.8,2024-11-29 02:49:41
VH_03592,Tesla Model 3,76.4,144.3,-79.120203,78.067413,70.5,2024-11-08 01:59:37
VH_03593,BMW X5,106.8,106.7,-43.120341,-110.537499,78.4,2024-11-29 09:02:02
VH_03594,Honda Civic,115.2,0.3,63.14412,107.890664,85.1,2024-11-30 20:28:18
VH_03595,Honda Civic,113.6,112.0,-69.547621,165.378676,92.9,2024-11-29 11:00:00
VH_03596,Tesla Model 3,86.9,171.6,-52.175303,-69.592952,85.1,2024-11-04 18:22:06
VH_03597,Hyundai Ioniq,79.5,89.9,63.916401,-72.155463,81.1,2024-11-03 13:59:41
VH_03598,BMW X5,112.2,150.7,-38.467377,155.887609,90.6,2024-11-19 15:47:53
VH_03599,Ford F-150,109.9,60.2,-31.799815,-30.158694,74.9,2024-11-09 15:13:55
VH_03600,Toyota Camry,109.8,61.5,-44.881119,-39.820972,91.3,2024-11-09 05:37:05
VH_03601,Honda Civic,75.0,51.2,-1.765543,129.634729,92.5,2024-11-12 22:45:02
VH_03602,BMW X5,73.7,69.3,74.352536,150.597536,94.0,2024-11-17 12:44:08
