vehicle_id,vehicle_model,engine_temp,speed,latitude,longitude,battery_efficiency,miles
EV-071,Model Y,40.4,62,13.26938,80.29391,3.88,3443.8
EV-017,Ioniq 5,40.8,0,13.18027,80.23992,5.35,3125.6
EV-084,Ioniq 5,35,43.2,13.14886,80.22201,3.88,8174.1
EV-100,Kona Electric,40.1,21.1,13.16041,80.08458,3.97,12631.5
EV-009,Model 3,35.5,19.5,13.07087,80.24717,3.94,11243.8
EV-038,Model Y,27.8,31.7,13.12768,80.26986,3.96,10854.4
EV-048,Model Y,33.4,46.3,13.13147,80.12461,4.2,4243.1
EV-060,Model Y,29,0,13.03933,80.33657,4.02,342.6
EV-063,Model 3,42.4,41.2,13.07878,80.25787,3.45,2430.4
EV-086,Model 3,42.9,39.5,13.15889,80.36788,4.01,5245.4
EV-002,Model Y,39.4,47,13.08122,80.21601,3.75,14575.4
EV-088,Ioniq 5,34.5,42.3,13.13163,80.36961,3.31,13797.1
EV-072,Kona Electric,29.1,13.4,13.15444,80.23478,4.46,3013.7
EV-011,Kona Electric,43.2,45.8,13.15071,80.26668,3.77,10885.7
EV-064,Nexon EV,29.5,33,13.22115,80.28795,4.15,8687.4
EV-077,Ioniq 5,36.3,40.5,13.0362,80.26737,2.74,752.4
EV-081,Model Y,47.8,32.9,13.2141,80.29505,4.16,5578.7
EV-072,Kona Electric,32.1,22.6,13.12064,80.11674,3.87,7293.7
EV-021,Ioniq 5,29.1,28.4,13.14942,80.25955,3.38,10015.3
EV-018,XUV400,25.1,16.3,13.13846,80.26427,3.78,4427.1
EV-094,Model 3,44,0,13.13441,80.11178,3.73,14007.6
EV-064,Nexon EV,41.4,63.8,13.03171,80.3221,3.92,6780.9
EV-082,Model 3,31.2,29.3,13.14648,80.19779,4.04,3731.7
EV-095,Model 3,35,32.7,12.96759,80.34609,3.39,4749.8
EV-038,Model Y,30.8,17.7,13.25032,80.27758,4.18,11279.5
EV-032,Nexon EV,29.1,53.7,13.11325,80.22476,3,9606.1
EV-011,Kona Electric,35.9,0,13.1755,80.35108,3.55,11134
EV-045,MG ZS EV,36,32.3,13.13725,80.40365,4.01,4388.7
EV-089,XUV400,43.5,66.5,13.08563,80.27378,3.32,4906.1
EV-033,Nexon EV,34.3,18.9,13.03944,80.38069,4.48,5953.8
EV-041,Ioniq 5,36.6,32.8,13.02427,80.25661,4.07,2833
EV-008,Kona Electric,26.7,49.3,13.14505,80.34769,4.16,10367.2
EV-011,Kona Electric,36.5,0,13.14086,80.2413,4.27,4943.6
EV-086,Model 3,32,45,13.12738,80.41677,3.82,4896.9
EV-051,XUV400,30.3,20.9,13.07328,80.35688,3.57,4044.1
EV-088,Ioniq 5,33.1,31.4,13.11576,80.30833,3.98,6795.2
EV-041,Ioniq 5,24.9,26.7,13.04887,80.06799,4.35,11580.8
EV-017,Ioniq 5,29.1,0,13.02823,80.30661,3.91,12535
EV-076,MG ZS EV,34.1,45,13.06051,80.17191,4.24,12068.6
EV-046,Model Y,30.1,0,13.06403,80.29896,3.99,9319.8
EV-032,Nexon EV,30.3,56.8,13.19984,80.3729,3.14,4210
EV-079,Model Y,39,19.8,12.9735,80.32582,3.41,11024.2
EV-080,Model 3,37.8,31.4,13.08006,80.3394,4.62,595.2
EV-054,XUV400,34.9,59.9,13.13329,80.24086,3.23,11973.3
EV-086,Model 3,31.9,23.4,13.24154,80.14873,3.74,11704.5
EV-092,Model 3,36.2,0,13.03411,80.20898,4.37,10051.7
EV-020,Model Y,36.3,46.2,12.99343,80.24432,3.5,1473.4
EV-033,Nexon EV,28.2,19.7,13.14054,80.26958,3.73,14960.1
EV-074,XUV400,31.6,0,13.09589,80.37223,3.92,11347.4
EV-040,Kona Electric,34,62.1,13.06504,80.32915,3.52,11023.4
EV-032,Nexon EV,29.4,7.5,13.11771,80.44828,3.61,964.8
EV-097,Model Y,34.4,22.5,13.15165,80.1906,3.92,5983.6
EV-002,Model Y,41.5,34.9,13.14166,80.36382,4.27,1297.2
EV-097,Model Y,45,24.1,13.10684,80.34073,3.95,5418.7
EV-033,Nexon EV,44.2,45,13.18804,80.26138,3.74,8559.4
EV-077,Ioniq 5,36.6,41,13.09849,80.19382,4.38,13183.7
EV-030,XUV400,45.1,15.4,13.08615,80.22146,4.68,4247.7
EV-033,Nexon EV,39.6,40,13.13981,80.21762,4.38,9353.1
EV-077,Ioniq 5,32.5,44.9,12.98186,80.40755,3.55,2474
EV-026,Nexon EV,38.2,47.4,13.13196,80.33696,3.51,5312.7
EV-022,Ioniq 5,33.5,40,13.05844,80.33995,4.17,14208.8
EV-066,XUV400,28,18.9,12.9763,80.27771,4.07,11215.9
EV-038,Model Y,27.5,11.1,13.11671,80.2524,3.51,8189.4
EV-090,Kona Electric,33.5,19,13.04604,80.29769,4.11,3779.2
EV-046,Model Y,38.8,25.4,12.95354,80.2789,4.04,5698.7
EV-015,Model Y,44.7,61.4,13.01301,80.26302,4.26,2354.6
EV-098,Ioniq 5,32.2,53.6,13.21787,80.30004,3.65,5305.2
EV-044,Ioniq 5,33.5,25.3,13.03816,80.18543,4.55,2263.7
EV-049,Nexon EV,34.4,0,13.10854,80.29206,4.57,11930.6
EV-075,Kona Electric,35.1,19.2,12.99597,80.26184,3.73,1216
EV-061,Ioniq 5,36.7,9.9,13.25077,80.21353,4.14,2845.1
EV-067,Model 3,30.6,6.5,13.08825,80.32195,3.92,10369
EV-006,XUV400,44.6,52.1,13.02798,80.41431,3.76,13538.2
EV-009,Model 3,38.7,55.7,13.15351,80.37295,3.88,14469.1
EV-006,XUV400,38.3,20.6,13.24672,80.24809,3.68,12541.2
EV-073,Model Y,30.9,6.9,13.05004,80.32385,3.36,3176
EV-095,Model 3,35.5,27,13.02638,80.33817,3.79,4289.2
EV-032,Nexon EV,29,41.3,13.26631,80.28023,4.47,13061.9
EV-041,Ioniq 5,30.7,23.9,13.07289,80.26878,3.92,13340.5
EV-076,MG ZS EV,31,0,13.06377,80.2982,3.99,9611.6
EV-008,Kona Electric,38.5,50.4,12.91115,80.47171,4.21,4708
EV-072,Kona Electric,48.3,24.4,13.08001,80.29129,3.31,3364.7
EV-050,MG ZS EV,31.8,14,12.97422,80.16931,4.18,12785
EV-092,Model 3,30.6,45.6,13.03789,80.187,4.65,3082.8
EV-062,Model 3,47.5,58.6,12.92156,80.257,3.73,9928.8
EV-084,Ioniq 5,37.4,0,13.18151,80.17095,3.23,14519.5
EV-062,Model 3,30.4,34.9,12.96537,80.2601,3.97,10580.8
EV-007,XUV400,37.1,23.5,12.92744,80.44872,4.24,3868.8
EV-075,Kona Electric,41,40,13.01004,80.22979,4.04,4241.2
EV-084,Ioniq 5,39.8,57.8,13.18249,80.18372,3.85,1398
EV-080,Model 3,39,45,13.0471,80.25409,4.16,10295.1
EV-004,Kona Electric,31.5,22.6,13.0578,80.26238,3.63,7778.9
EV-006,XUV400,40.9,53.6,13.12098,80.19159,3.51,3101
EV-058,Model Y,29.5,0,13.07057,80.17163,3.85,3418.9
EV-022,Ioniq 5,20.7,16.3,13.18174,80.3792,4.16,140.3
EV-026,Nexon EV,36.6,29.8,13.06353,80.31076,3.52,14676.4
EV-003,XUV400,23.6,0,13.06484,80.23208,4.82,12421.1
EV-041,Ioniq 5,39.3,18.3,13.26384,80.17827,3.03,5915.6
EV-060,Model Y,33.9,63.2,13.08711,80.2293,2.95,14191.6
EV-014,XUV400,25.7,49.7,13.10115,80.17262,4.13,10158.4
EV-075,Kona Electric,26.6,28.4,13.06587,80.22434,4.19,11273.2
EV-082,Model 3,34.7,24.5,12.88844,80.43605,3.97,10200.9
EV-012,MG ZS EV,37.8,40.6,13.15253,80.28981,4.27,11353.9
EV-087,Model Y,28.4,29.1,13.21554,80.22126,4.23,2568.2
EV-012,MG ZS EV,26.6,0,13.18316,80.32506,4,8438.2
EV-013,MG ZS EV,39.9,66.1,13.03805,80.1963,3.69,12741.4
EV-025,XUV400,40,26.1,13.06884,80.23825,2.74,298
EV-045,MG ZS EV,28.7,23.3,13.11063,80.12237,3.95,1856
EV-019,Model 3,33.9,0,13.10781,80.37263,3.98,3688.4
EV-055,Nexon EV,29.9,54.7,13.13718,80.25456,4.57,4424.4
EV-100,Kona Electric,39.4,48.8,13.09894,80.2052,3.59,2744.6
EV-045,MG ZS EV,42.9,59.3,13.05379,80.32266,3.7,9366.8
EV-008,Kona Electric,40.6,49.5,13.09366,80.18688,4.48,4413.8
EV-093,Model Y,40.1,26.1,13.1626,80.19175,4.22,2375.7
EV-053,Kona Electric,40.7,33.6,13.316,80.24038,4.01,13587.9
EV-055,Nexon EV,46.1,40.8,13.04278,80.1749,4.37,10427
EV-032,Nexon EV,35.7,26.6,13.1008,80.21842,3.68,3694.7
EV-051,XUV400,45.3,33.6,13.05364,80.25485,4.69,5417.5
EV-044,Ioniq 5,27.3,0,13.1073,80.26207,4.26,11113.1
EV-082,Model 3,31,0,13.16075,80.16473,3.35,11864.7
EV-070,Kona Electric,35.3,32.4,13.06605,80.25115,3.76,2650.7
EV-018,XUV400,29.3,21.2,12.91902,80.31715,3.14,14049
EV-083,Ioniq 5,28.8,71.9,13.16499,80.33049,3.78,11780.2
EV-022,Ioniq 5,36.3,0,13.09313,80.2309,4.23,12852.9
EV-037,Model 3,29.7,19.2,13.05534,80.25559,3.82,2162.2
EV-096,Ioniq 5,33.1,25.9,13.03748,80.25087,4.48,2154.8
EV-056,Kona Electric,39.9,0,13.1076,80.15936,3.97,4584
EV-059,Nexon EV,39.6,39.5,13.02703,80.22749,5.05,974.4
EV-003,XUV400,45.4,39.3,13.03638,80.3344,3.51,1370.6
EV-028,Model 3,35.6,25.1,12.98281,80.33567,4.26,2152.4
EV-074,XUV400,39,34.9,13.02811,80.30365,3.84,10687.9
EV-035,MG ZS EV,33.5,22.8,13.13317,80.0578,3.73,458.3
EV-061,Ioniq 5,27.8,0,12.97221,80.20818,3.93,1253.3
EV-093,Model Y,34.8,0,13.17487,80.30811,4.15,14163
EV-054,XUV400,32.2,20.1,12.98838,80.40769,4.02,1259.4
EV-063,Model 3,35.2,0,13.09469,80.26954,4.27,8064.2
EV-079,Model Y,30.7,12.9,13.1215,80.27837,4.24,9640.4
EV-097,Model Y,35,32.2,13.14867,80.26165,4.58,14379.1
EV-007,XUV400,35.5,33.3,13.14869,80.16618,3.52,13497.5
EV-076,MG ZS EV,39.7,19.3,13.07598,80.29885,3.38,6613
EV-049,Nexon EV,33.2,27.7,13.06898,80.14899,3.97,14132.8
EV-094,Model 3,47.1,76.2,13.13042,80.26388,3.03,6486.8
EV-085,Ioniq 5,35.2,64.2,13.10494,80.27782,3.97,10050.4
EV-031,Model Y,39.1,47.8,13.05503,80.27464,3.52,3897.8
EV-058,Model Y,32.8,35,13.11238,80.16683,3.78,9551.5
EV-061,Ioniq 5,39.5,16,13.06933,80.21398,3.87,8075.1
EV-024,Model Y,27.9,0,13.03466,80.3258,4.71,9104.4
EV-020,Model Y,31.4,24.8,13.05243,80.27653,4.84,10241.4
EV-037,Model 3,30.6,40.6,13.12161,80.2145,3.54,2606
EV-004,Kona Electric,37.2,39,13.00845,80.18501,3.12,4522.4
EV-092,Model 3,41.9,58,13.17121,80.33492,3.51,11044.9
EV-020,Model Y,36.8,19.6,13.03812,80.27345,3.99,2461.5
EV-060,Model Y,38.3,58.9,12.90191,80.18024,3.71,5166.9
EV-024,Model Y,31.4,22.3,13.1269,80.25561,3.97,9998.8
EV-050,MG ZS EV,33,19.9,12.86658,80.20621,4.33,14065.1
EV-049,Nexon EV,30.8,0,13.00175,80.29481,3.84,1134.1
EV-051,XUV400,37.5,35.6,13.2765,80.37099,4.09,7750.8
EV-096,Ioniq 5,39,50.8,13.1675,80.18423,4.14,1233.2
EV-036,Kona Electric,45.1,36.3,13.16089,80.28327,4.09,5690.1
EV-098,Ioniq 5,34.5,19.1,12.99319,80.28182,4.27,2634.9
EV-100,Kona Electric,42.4,71.5,13.06777,80.09914,2.79,9743.3
EV-066,XUV400,33.4,8.6,13.18201,80.33731,4.05,11368.7
EV-079,Model Y,36,47.3,13.13387,80.43862,4.05,3713.9
EV-034,MG ZS EV,36.6,23.4,13.17357,80.28174,3.93,10694.7
EV-036,Kona Electric,30.5,5.2,13.22522,80.37947,3.76,6705
EV-006,XUV400,31.7,0,13.13551,80.17034,4.18,4257.3
EV-039,Model Y,37.8,0,12.98425,80.2132,4.05,7853.4
EV-042,Ioniq 5,29.6,0,13.13057,80.2764,3.98,5697.9
EV-058,Model Y,34.6,5.2,13.06386,80.20241,3.87,3453.8
EV-012,MG ZS EV,25.9,52.7,12.97943,80.27375,3.73,11353.9
EV-003,XUV400,37.4,52.9,13.15426,80.35097,3.54,11963.9
EV-018,XUV400,29.5,0,13.17887,80.20005,3.81,12005.7
EV-040,Kona Electric,36,28.3,13.07519,80.3545,3.62,5735.2
EV-021,Ioniq 5,30.8,0,13.10834,80.11684,3.85,2547.1
EV-015,Model Y,32.7,0,12.91689,80.2252,4.15,12607
EV-097,Model Y,32.9,23,13.1726,80.25495,4.33,4942.3
EV-099,Kona Electric,37.3,28,13.14616,80.19654,3.98,11222.3
EV-026,Nexon EV,23.4,0,13.10272,80.22631,3.97,12262.7
EV-008,Kona Electric,32.6,0,12.9825,80.38239,4.06,11523.4
EV-100,Kona Electric,33.5,51.4,12.95115,80.36989,4.27,5850.1
EV-094,Model 3,37.8,0,13.24483,80.3283,3.91,14070.6
EV-087,Model Y,31.1,32.1,13.00273,80.354,4.19,9904.1
EV-042,Ioniq 5,40.7,30.9,13.09343,80.22107,4.15,8638.3
EV-044,Ioniq 5,31.9,0,13.0052,80.17287,3.75,10470.1
EV-014,XUV400,25.5,21.7,12.89959,80.20609,4.28,675.7
EV-078,Nexon EV,31.3,30.3,13.11854,80.21798,3.17,5860.8
EV-002,Model Y,42.7,53.5,13.13101,80.22194,4.26,13218.9
EV-037,Model 3,37.1,9.8,12.9492,80.31295,3.52,2420.4
EV-069,Model Y,29.6,34,13.17136,80.29655,3.94,6218.9
EV-038,Model Y,45.5,47.7,13.04057,80.25665,4.27,6081.7
EV-041,Ioniq 5,39.3,62.2,12.99609,80.26157,3.49,5343.8
EV-062,Model 3,39.8,28.2,12.99085,80.35829,4.09,8437.5
EV-060,Model Y,28.8,24.2,13.1524,80.16735,4.34,14943
EV-014,XUV400,30.5,6.2,12.9288,80.33387,4.74,3841.5
EV-089,XUV400,38.9,40.4,12.98333,80.1018,3.99,10575.8
EV-084,Ioniq 5,33,21.4,13.11723,80.22543,4.07,11371.1
EV-002,Model Y,21.2,31.3,13.10659,80.39155,4.02,8769.6
EV-070,Kona Electric,31,0,13.00094,80.29477,3.91,1466.6
EV-017,Ioniq 5,25,23.9,13.18561,80.23337,3.46,8587.7
EV-089,XUV400,29.3,22.3,12.99365,80.34393,3.55,14302.2
EV-028,Model 3,25,0,13.06602,80.31831,3.99,5134.2
EV-066,XUV400,37.7,0,13.05543,80.31507,4.14,9597.1
EV-035,MG ZS EV,42.5,26.9,13.05573,80.25459,4.5,14391.2
EV-005,MG ZS EV,36.7,25.3,13.06707,80.3475,3.92,11970.9
EV-065,Model 3,33.5,22.3,13.06468,80.21919,4.61,10326.2
EV-040,Kona Electric,35.1,24.4,13.0637,80.21541,3.52,14567.4
EV-076,MG ZS EV,41.2,29.3,13.06815,80.42064,4.08,2562.9
EV-056,Kona Electric,25.7,30,13.16953,80.23071,3.89,11592.4
EV-036,Kona Electric,29.7,25.4,13.06411,80.10815,3.47,6105.5
EV-045,MG ZS EV,44.2,60,13.13806,80.3557,3.02,5409.7
EV-023,Model 3,44.3,51.6,13.0946,80.3796,3.69,7812.5
EV-047,Kona Electric,40.3,45,13.112,80.25184,3.86,511.1
EV-031,Model Y,31.6,39.9,13.14493,80.10315,3.64,4691.4
EV-011,Kona Electric,36.9,0,12.99148,80.26628,4.3,2497.4
EV-010,MG ZS EV,42.7,32.6,13.13289,80.43648,3.84,2084.7
EV-067,Model 3,35.6,0,13.06573,80.2869,3.61,5063.4
EV-014,XUV400,24.3,40,13.00582,80.33225,3.91,12035
EV-080,Model 3,32.6,0,13.14476,80.33684,3.75,3020.7
EV-074,XUV400,38.7,31.1,13.04867,80.3484,4.66,7973.6
EV-093,Model Y,35.7,52.3,13.1129,80.4197,3.73,11231.1
EV-010,MG ZS EV,38.6,47.2,12.8657,80.35711,3.59,3618.4
EV-076,MG ZS EV,35.7,52.1,13.14079,80.26424,4.52,13863.4
EV-094,Model 3,27.7,0,13.28991,80.18143,4.29,12998.1
EV-001,Kona Electric,39.6,0,13.08209,80.30508,4.04,3771.4
EV-005,MG ZS EV,35,16.3,13.06162,80.25522,3.68,14844.6
EV-020,Model Y,26.5,0,13.0458,80.32804,4.31,10039.2
EV-008,Kona Electric,25.1,0,13.12715,80.20167,3.41,4295.1
EV-043,Kona Electric,31.3,30.1,13.05837,80.24665,4.28,10217.2
EV-076,MG ZS EV,35.9,67.9,13.1345,80.27159,3.64,9995.4
EV-001,Kona Electric,36.7,33.3,13.2205,80.19556,4.4,9094.9
EV-057,Model 3,39.8,45,13.14998,80.27389,3.06,10676.9
EV-064,Nexon EV,35.6,9.5,13.06873,80.33365,3.63,4028.4
EV-084,Ioniq 5,30.6,19.9,12.99346,80.42351,3.6,14684.9
EV-028,Model 3,38.5,15.6,13.05004,80.21188,3.55,12869.1
EV-037,Model 3,42.6,37.3,13.06985,80.34317,4.17,11187.4
EV-047,Kona Electric,30.7,0,12.97721,80.11246,3.88,399.4
EV-076,MG ZS EV,33.2,53.2,13.16965,80.2701,3.49,8857.8
EV-037,Model 3,32.5,0,13.12823,80.27635,3.56,10598.7
EV-049,Nexon EV,49.6,56.5,12.99881,80.33584,3.32,12812.2
EV-044,Ioniq 5,30.5,31.3,12.94036,80.22913,4.35,14192.6
EV-056,Kona Electric,30.6,10.5,13.14013,80.29028,3.97,13738.2
EV-028,Model 3,34.5,18.8,12.95123,80.35937,4.33,6093.6
EV-079,Model Y,34.7,0,13.08941,80.18052,5.07,13448
EV-006,XUV400,22.1,0,13.04994,80.11402,3.99,16.2
EV-061,Ioniq 5,42.7,35,13.1467,80.35706,3.43,5275.4
EV-020,Model Y,44.5,50.6,13.14763,80.1909,3.83,1712.6
EV-078,Nexon EV,34.8,41.3,13.017,80.30726,4.75,13246.6
EV-002,Model Y,47.5,16,13.15374,80.42671,4.4,13920.1
EV-073,Model Y,44.5,52.7,13.05954,80.33761,3.59,3843.8
EV-037,Model 3,41.1,26.7,13.08422,80.19299,3.88,5512.8
EV-020,Model Y,44.5,54.4,13.08586,80.15372,4.12,14758.2
EV-026,Nexon EV,40.1,18.9,13.26255,80.20842,4.19,8493.1
EV-029,Ioniq 5,36,34.4,13.07315,80.28453,4.31,7458.4
EV-001,Kona Electric,37.9,54,12.94895,80.25071,3.73,7509
EV-035,MG ZS EV,30.5,27.1,13.02552,80.37965,4.16,10444.3
EV-070,Kona Electric,35.2,50.5,13.14174,80.32407,3.77,14318.4
EV-059,Nexon EV,35.3,40.1,13.05997,80.21225,4.56,5502.5
EV-069,Model Y,34.9,21.1,13.0839,80.33839,3.39,2594
EV-033,Nexon EV,40,0,13.04814,80.39121,3.39,2779.3
EV-051,XUV400,24.6,25.7,12.85737,80.24549,3.71,310.3
EV-078,Nexon EV,43,35.3,13.02046,80.30907,3.73,8333.4
EV-012,MG ZS EV,33.8,57.2,13.07652,80.20073,3.14,13937.1
EV-020,Model Y,31.5,0,12.94114,80.25936,3.32,10697.6
EV-053,Kona Electric,35.2,57,12.98839,80.19934,4.19,14894.5
EV-088,Ioniq 5,46.1,40,13.0555,80.36984,3.92,13643.4
EV-043,Kona Electric,33.3,31.8,13.05619,80.23056,3.9,7380.4
EV-098,Ioniq 5,41.3,55.4,13.11425,80.3059,3.81,7300.8
EV-089,XUV400,42,59.3,13.06055,80.32152,4.35,9427.2
EV-050,MG ZS EV,33,56.5,13.11131,80.51943,3.82,1668.5
EV-029,Ioniq 5,37.6,50.5,13.0267,80.24944,3.84,9117.2
EV-057,Model 3,45.5,62.2,13.09963,80.20853,3.39,6963.8
EV-039,Model Y,30.9,27,13.20039,80.26492,4.24,9642.9
EV-095,Model 3,37.6,12.1,13.10582,80.20266,3.97,8480.3
EV-056,Kona Electric,38.2,65.5,13.0639,80.2317,4.25,4659.4
EV-043,Kona Electric,39.1,10.7,13.00728,80.32889,3.94,9118.4
EV-050,MG ZS EV,44.8,34,13.08966,80.21696,4.4,5493.4
EV-023,Model 3,26.7,39.9,13.06526,80.31566,3.72,2923.3
EV-044,Ioniq 5,30.8,46.1,13.12766,80.31842,3.69,10127.7
EV-038,Model Y,29.8,0,12.93695,80.29065,3.27,4598.7
EV-084,Ioniq 5,45.8,54,13.06765,80.32426,4.13,13335.9
EV-023,Model 3,37.4,22.8,13.11624,80.24715,3.98,2994
EV-045,MG ZS EV,25.8,0,13.09305,80.11048,4.26,9004.2
EV-052,MG ZS EV,38.2,23.3,13.0561,80.27544,4.68,8575.4
EV-080,Model 3,27.4,0,13.05499,80.27696,3.66,2970.1
EV-050,MG ZS EV,41.5,43.3,12.99479,80.24109,3.6,6601.1
EV-008,Kona Electric,40.2,46.2,13.11301,80.32253,3.66,10134.7
EV-085,Ioniq 5,33.7,52.5,13.11669,80.33184,3.01,4781.3
EV-001,Kona Electric,31.7,0,12.96965,80.28815,3.92,1711.9
EV-008,Kona Electric,38.1,0,13.14387,80.27859,4.35,9230.5
EV-029,Ioniq 5,30.6,67,13.03033,80.3682,3.58,3365.7
EV-096,Ioniq 5,39.8,52.4,13.05262,80.18478,3.22,10223.7
EV-005,MG ZS EV,28.3,15.6,13.23101,80.24419,3.86,12592.8
EV-086,Model 3,35.2,27.6,13.21085,80.35053,4.05,1854.7
EV-047,Kona Electric,38.3,33.1,12.96697,80.31356,4.39,6566.9
EV-034,MG ZS EV,48.3,51.9,12.98038,80.2519,4.13,6676.6
EV-065,Model 3,35.5,30.5,12.99862,80.30195,3.86,9489.9
EV-055,Nexon EV,40.7,11.2,13.2096,80.22684,3.86,5019.4
EV-090,Kona Electric,29.2,11.8,13.03412,80.2836,4.24,6281.4
EV-043,Kona Electric,35.7,51.5,12.96477,80.32574,3.63,184.8
EV-074,XUV400,34.9,0,13.1813,80.37405,4.34,1840.8
EV-030,XUV400,36.7,30.9,13.13022,80.32357,3.74,8550.1
EV-082,Model 3,34.3,32.6,13.26278,80.37979,4.62,3242.4
EV-017,Ioniq 5,30.2,0,13.13005,80.15529,4.09,2172.9
EV-026,Nexon EV,38.7,0,13.08015,80.09368,3.22,4869.6
EV-008,Kona Electric,36,45.5,13.10292,80.0961,4.25,2457.2
EV-047,Kona Electric,34.2,60.8,13.04646,80.35998,3.79,899
EV-076,MG ZS EV,34.5,56.3,13.18714,80.31899,3.97,4261.5
EV-091,Model 3,41.1,48,13.19136,80.21323,4.84,2469.6
EV-072,Kona Electric,44.7,11.7,12.95607,80.23991,3.9,11991.9
EV-089,XUV400,36.2,56.8,13.1581,80.29762,3.14,944.5
EV-046,Model Y,47.3,37.9,12.99701,80.21284,4.47,11212.9
EV-068,Model Y,35,25.4,13.2758,80.20532,3.29,5745
EV-033,Nexon EV,36.3,47.5,13.20406,80.21833,3.65,10131.4
EV-001,Kona Electric,28.2,6.3,12.99166,80.21146,4.02,795.1
EV-019,Model 3,35.8,40.3,13.10182,80.27424,3.64,13811
EV-031,Model Y,32.5,35.4,13.16215,80.40374,3.97,11511.8
EV-080,Model 3,27.8,0,13.0328,80.19013,3.95,2106.4
EV-014,XUV400,23.7,0,12.97339,80.26484,4.61,3285.7
EV-053,Kona Electric,47.7,57.4,13.09084,80.30755,2.74,9661.7
EV-048,Model Y,45.3,66.8,13.06995,80.31354,3.59,13823.8
EV-069,Model Y,36.6,27.2,13.00956,80.23023,3.63,6690.3
EV-090,Kona Electric,31.3,0,13.18159,80.3202,3.77,7287.1
EV-062,Model 3,32,0,12.97958,80.3043,4.27,3570.8
EV-092,Model 3,34.2,50.8,13.07407,80.2346,4.09,5748.2
EV-066,XUV400,30,30.6,13.09725,80.16248,4.14,4293.8
EV-064,Nexon EV,37.6,16.7,13.10742,80.17923,3.5,5261.8
EV-070,Kona Electric,32.5,15,13.17315,80.33037,4.47,313.9
EV-063,Model 3,37.6,32.7,13.0635,80.38487,3.65,620.7
EV-073,Model Y,27.7,33.6,12.87443,80.27076,4.55,10211.9
EV-033,Nexon EV,35.8,44.8,13.05176,80.38285,3.74,10228.5
EV-041,Ioniq 5,27.7,12.6,13.14075,80.26651,4.41,4956.8
EV-089,XUV400,36.9,20.5,13.07117,80.17914,4.04,13282.5
EV-048,Model Y,39.1,17.9,13.07176,80.25394,3.33,3995.4
EV-013,MG ZS EV,46.4,58.8,13.1248,80.39005,3.56,5939.8
EV-073,Model Y,31.9,25.5,13.13534,80.22242,4.68,10972
EV-077,Ioniq 5,26.4,0,12.93979,80.25982,4.33,11154.8
EV-031,Model Y,34.3,36.6,13.08121,80.36555,3.83,12918.2
EV-075,Kona Electric,31.9,28.2,13.06708,80.36004,4.52,440.7
EV-068,Model Y,40.1,49.8,13.08871,80.29517,4.02,2760.5
EV-098,Ioniq 5,25.7,6.1,12.92512,80.31347,4.66,9610.4
EV-004,Kona Electric,30,56.4,13.18855,80.35573,3.74,5076.3
EV-019,Model 3,30.3,0,13.08324,80.29538,3.88,658.2
EV-070,Kona Electric,40.6,41.3,13.1167,80.37314,4.4,8799.1
EV-098,Ioniq 5,29.1,18.4,13.22398,80.32446,4.1,5899.1
EV-082,Model 3,42.2,49.2,13.11747,80.25887,4.14,5464.6
EV-013,MG ZS EV,36.2,19.9,12.95951,80.30546,3.65,3969.1
EV-023,Model 3,41.2,11.8,13.07578,80.23986,4.47,94.9
EV-083,Ioniq 5,33.9,49.2,13.13669,80.19346,4.31,2739.5
EV-075,Kona Electric,28.3,36.5,13.08723,80.17938,4.54,7116.2
EV-001,Kona Electric,39.4,36.4,13.21925,80.25417,3.46,4139.7
EV-088,Ioniq 5,38.2,40.3,13.01422,80.29574,3.53,13116.5
EV-054,XUV400,36,25.1,13.18231,80.41478,3.7,2149.3
EV-071,Model Y,30.1,27.7,13.14983,80.30399,3.9,13130.7
EV-089,XUV400,40.3,36.6,13.0898,80.28602,3.47,6075.4
EV-085,Ioniq 5,30.1,10.3,13.10921,80.26273,4.25,4141.2
EV-015,Model Y,40.4,61.4,13.00448,80.24211,3.5,4567.9
EV-065,Model 3,34.3,38,13.05812,80.28116,4.5,4954.4
EV-076,MG ZS EV,39.5,47.9,13.12887,80.24864,4.78,7600.9
EV-071,Model Y,34,66.1,13.07077,80.24471,3.34,5311.5
EV-015,Model Y,39.9,45,13.08752,80.33636,3.69,9709.9
EV-021,Ioniq 5,35.3,0,13.1621,80.1981,4.3,6380.6
EV-019,Model 3,32.6,0,12.93012,80.25071,4.04,10076.3
EV-060,Model Y,44.2,32.8,13.11225,80.21569,4.15,9068.4
EV-093,Model Y,40.2,59.8,13.22482,80.28011,4.24,3670.6
EV-089,XUV400,38.3,13.8,13.05255,80.339,3.89,12192.5
EV-033,Nexon EV,36.7,35.7,12.98316,80.2987,3.57,11985.7
EV-049,Nexon EV,37.9,14.7,13.05157,80.25303,3.51,14834.8
EV-096,Ioniq 5,27.8,28.7,12.96133,80.34593,3.93,2629.9
EV-035,MG ZS EV,35.7,29.7,13.10075,80.34132,3.86,12718.3
EV-044,Ioniq 5,26.4,0,13.0768,80.27386,4.35,13080.4
EV-090,Kona Electric,39.7,58.2,13.1082,80.39814,4.29,9634.3
EV-011,Kona Electric,39.3,45,13.0722,80.30425,4.56,7598.2
EV-099,Kona Electric,36,0,13.09837,80.30209,3.72,14359.1
EV-072,Kona Electric,39.2,40,13.11874,80.17449,3.68,14590.5
